method,task,regime,split,seed,episodes,success_rate,false_revision_rate,missed_violation_rate,belief_consistency,recovery_success,damage_rate,intervention_cost,calibration_error
periodic_bayes_update,payload_shift_pick,physical_rule_violation,long_horizon_recovery,6,72,0.472222,0.271025,0.324929,0.358405,0.318567,0.121092,0.124842,0.116566
periodic_bayes_update,payload_shift_pick,physical_rule_violation,combined_stress,0,72,0.444444,0.302838,0.360202,0.330177,0.289000,0.128866,0.128004,0.126297
periodic_bayes_update,payload_shift_pick,physical_rule_violation,combined_stress,1,72,0.430556,0.296981,0.357486,0.331733,0.290809,0.133314,0.129601,0.125711
periodic_bayes_update,payload_shift_pick,physical_rule_violation,combined_stress,2,72,0.472222,0.296903,0.361966,0.322555,0.297090,0.134521,0.126799,0.125712
periodic_bayes_update,payload_shift_pick,physical_rule_violation,combined_stress,3,72,0.416667,0.297254,0.351848,0.302879,0.297031,0.136696,0.120700,0.126587
periodic_bayes_update,payload_shift_pick,physical_rule_violation,combined_stress,4,72,0.527778,0.300064,0.362442,0.319264,0.287834,0.132085,0.122768,0.128572
periodic_bayes_update,payload_shift_pick,physical_rule_violation,combined_stress,5,72,0.402778,0.303931,0.361529,0.320641,0.300217,0.132169,0.126921,0.122924
periodic_bayes_update,payload_shift_pick,physical_rule_violation,combined_stress,6,72,0.388889,0.298812,0.352760,0.314405,0.303579,0.133250,0.122156,0.125064
periodic_bayes_update,payload_shift_pick,contact_precondition_failure,in_distribution,0,72,0.513889,0.262427,0.310383,0.363750,0.340822,0.121055,0.119194,0.112961
periodic_bayes_update,payload_shift_pick,contact_precondition_failure,in_distribution,1,72,0.513889,0.256335,0.308611,0.372755,0.306149,0.122070,0.115937,0.115384
periodic_bayes_update,payload_shift_pick,contact_precondition_failure,in_distribution,2,72,0.611111,0.264581,0.318400,0.356044,0.328062,0.117380,0.108377,0.117458
periodic_bayes_update,payload_shift_pick,contact_precondition_failure,in_distribution,3,72,0.555556,0.261850,0.322222,0.360448,0.324750,0.121347,0.115231,0.114793
periodic_bayes_update,payload_shift_pick,contact_precondition_failure,in_distribution,4,72,0.527778,0.266854,0.316666,0.385021,0.336580,0.124043,0.110943,0.115214
periodic_bayes_update,payload_shift_pick,contact_precondition_failure,in_distribution,5,72,0.513889,0.267752,0.319223,0.345723,0.331016,0.122268,0.116987,0.117291
periodic_bayes_update,payload_shift_pick,contact_precondition_failure,in_distribution,6,72,0.416667,0.260067,0.305115,0.327331,0.343007,0.116239,0.113227,0.120344
periodic_bayes_update,payload_shift_pick,contact_precondition_failure,new_operator_interventions,0,72,0.486111,0.286036,0.340245,0.327698,0.300865,0.128639,0.124841,0.125821
periodic_bayes_update,payload_shift_pick,contact_precondition_failure,new_operator_interventions,1,72,0.472222,0.284803,0.337368,0.333555,0.325222,0.126567,0.122624,0.122732
periodic_bayes_update,payload_shift_pick,contact_precondition_failure,new_operator_interventions,2,72,0.402778,0.290159,0.342779,0.343168,0.320634,0.132431,0.122489,0.126325
periodic_bayes_update,payload_shift_pick,contact_precondition_failure,new_operator_interventions,3,72,0.375000,0.289676,0.348633,0.340217,0.306234,0.126853,0.125698,0.123541
periodic_bayes_update,payload_shift_pick,contact_precondition_failure,new_operator_interventions,4,72,0.416667,0.276959,0.344920,0.334956,0.301989,0.125541,0.125528,0.124907
periodic_bayes_update,payload_shift_pick,contact_precondition_failure,new_operator_interventions,5,72,0.486111,0.275669,0.336302,0.356120,0.320220,0.127451,0.124321,0.119813
periodic_bayes_update,payload_shift_pick,contact_precondition_failure,new_operator_interventions,6,72,0.444444,0.284228,0.337096,0.349392,0.304421,0.128010,0.127665,0.123464
periodic_bayes_update,payload_shift_pick,contact_precondition_failure,sparse_feedback,0,72,0.458333,0.304874,0.359820,0.309030,0.306989,0.132145,0.130890,0.125227
periodic_bayes_update,payload_shift_pick,contact_precondition_failure,sparse_feedback,1,72,0.388889,0.304363,0.361743,0.295588,0.284987,0.133295,0.130579,0.123485
periodic_bayes_update,payload_shift_pick,contact_precondition_failure,sparse_feedback,2,72,0.430556,0.309167,0.362841,0.314618,0.306862,0.129880,0.122161,0.125395
periodic_bayes_update,payload_shift_pick,contact_precondition_failure,sparse_feedback,3,72,0.277778,0.296724,0.361638,0.321950,0.301178,0.134470,0.126868,0.126957
periodic_bayes_update,payload_shift_pick,contact_precondition_failure,sparse_feedback,4,72,0.402778,0.315320,0.368001,0.330643,0.305788,0.134541,0.130679,0.124691
periodic_bayes_update,payload_shift_pick,contact_precondition_failure,sparse_feedback,5,72,0.472222,0.305786,0.368271,0.323762,0.290536,0.130843,0.128599,0.125253
periodic_bayes_update,payload_shift_pick,contact_precondition_failure,sparse_feedback,6,72,0.486111,0.301956,0.360118,0.319381,0.290962,0.133958,0.120424,0.130448
periodic_bayes_update,payload_shift_pick,contact_precondition_failure,long_horizon_recovery,0,72,0.375000,0.279607,0.345643,0.337687,0.314937,0.119889,0.123061,0.123578
periodic_bayes_update,payload_shift_pick,contact_precondition_failure,long_horizon_recovery,1,72,0.458333,0.286044,0.337358,0.325832,0.303822,0.126728,0.122032,0.123644
periodic_bayes_update,payload_shift_pick,contact_precondition_failure,long_horizon_recovery,2,72,0.402778,0.281289,0.335973,0.362830,0.301197,0.126338,0.117984,0.125015
periodic_bayes_update,payload_shift_pick,contact_precondition_failure,long_horizon_recovery,3,72,0.458333,0.279223,0.338515,0.340693,0.316340,0.124542,0.119893,0.119476
periodic_bayes_update,payload_shift_pick,contact_precondition_failure,long_horizon_recovery,4,72,0.416667,0.280441,0.339512,0.362285,0.323406,0.128412,0.128363,0.119748
periodic_bayes_update,payload_shift_pick,contact_precondition_failure,long_horizon_recovery,5,72,0.388889,0.281142,0.338158,0.344790,0.319064,0.122556,0.114154,0.118510
periodic_bayes_update,payload_shift_pick,contact_precondition_failure,long_horizon_recovery,6,72,0.416667,0.285472,0.331874,0.340588,0.318664,0.122070,0.123259,0.122975
periodic_bayes_update,payload_shift_pick,contact_precondition_failure,combined_stress,0,72,0.486111,0.310120,0.364063,0.314700,0.296175,0.133963,0.130915,0.131120
periodic_bayes_update,payload_shift_pick,contact_precondition_failure,combined_stress,1,72,0.388889,0.303733,0.375829,0.311195,0.313884,0.133841,0.131442,0.127778
periodic_bayes_update,payload_shift_pick,contact_precondition_failure,combined_stress,2,72,0.458333,0.309935,0.365790,0.322974,0.297573,0.131729,0.128645,0.129805
periodic_bayes_update,payload_shift_pick,contact_precondition_failure,combined_stress,3,72,0.444444,0.303038,0.361100,0.318796,0.296700,0.135138,0.126267,0.128970
periodic_bayes_update,payload_shift_pick,contact_precondition_failure,combined_stress,4,72,0.333333,0.301535,0.365401,0.307863,0.276980,0.131831,0.126972,0.130818
periodic_bayes_update,payload_shift_pick,contact_precondition_failure,combined_stress,5,72,0.430556,0.301920,0.363383,0.322191,0.287264,0.141134,0.124065,0.125210
periodic_bayes_update,payload_shift_pick,contact_precondition_failure,combined_stress,6,72,0.250000,0.306403,0.367690,0.310776,0.289439,0.130168,0.129725,0.128719
periodic_bayes_update,payload_shift_pick,actuator_model_break,in_distribution,0,72,0.625000,0.257245,0.328953,0.351708,0.349827,0.123502,0.124112,0.119636
periodic_bayes_update,payload_shift_pick,actuator_model_break,in_distribution,1,72,0.513889,0.263068,0.316483,0.352909,0.321872,0.125494,0.125538,0.118070
periodic_bayes_update,payload_shift_pick,actuator_model_break,in_distribution,2,72,0.458333,0.260931,0.324259,0.373888,0.345214,0.122925,0.117429,0.113670
periodic_bayes_update,payload_shift_pick,actuator_model_break,in_distribution,3,72,0.486111,0.263333,0.324649,0.369472,0.336806,0.121706,0.109836,0.120838
periodic_bayes_update,payload_shift_pick,actuator_model_break,in_distribution,4,72,0.500000,0.257996,0.318811,0.377446,0.310618,0.122115,0.115024,0.118008
periodic_bayes_update,payload_shift_pick,actuator_model_break,in_distribution,5,72,0.555556,0.266489,0.316522,0.343304,0.340194,0.124397,0.106924,0.113751
periodic_bayes_update,payload_shift_pick,actuator_model_break,in_distribution,6,72,0.611111,0.263417,0.316624,0.360622,0.329263,0.125863,0.121093,0.119804
periodic_bayes_update,payload_shift_pick,actuator_model_break,new_operator_interventions,0,72,0.513889,0.286577,0.352971,0.350918,0.289888,0.132422,0.125005,0.116978
periodic_bayes_update,payload_shift_pick,actuator_model_break,new_operator_interventions,1,72,0.458333,0.283728,0.349161,0.342762,0.304133,0.132851,0.120875,0.122930
periodic_bayes_update,payload_shift_pick,actuator_model_break,new_operator_interventions,2,72,0.541667,0.289758,0.344976,0.316459,0.302809,0.127068,0.125083,0.121796
periodic_bayes_update,payload_shift_pick,actuator_model_break,new_operator_interventions,3,72,0.472222,0.287787,0.344859,0.329837,0.309643,0.130880,0.124820,0.126578
periodic_bayes_update,payload_shift_pick,actuator_model_break,new_operator_interventions,4,72,0.472222,0.289922,0.345199,0.325394,0.319989,0.128760,0.122505,0.127730
periodic_bayes_update,payload_shift_pick,actuator_model_break,new_operator_interventions,5,72,0.486111,0.290998,0.348046,0.337022,0.308916,0.132298,0.124939,0.122314
periodic_bayes_update,payload_shift_pick,actuator_model_break,new_operator_interventions,6,72,0.430556,0.285446,0.340363,0.339146,0.304228,0.129434,0.122755,0.121540
periodic_bayes_update,payload_shift_pick,actuator_model_break,sparse_feedback,0,72,0.500000,0.307654,0.367261,0.301882,0.289651,0.137122,0.129046,0.127655
periodic_bayes_update,payload_shift_pick,actuator_model_break,sparse_feedback,1,72,0.458333,0.302631,0.366831,0.314972,0.264813,0.134602,0.128313,0.134242
periodic_bayes_update,payload_shift_pick,actuator_model_break,sparse_feedback,2,72,0.444444,0.308730,0.370053,0.321805,0.277489,0.134095,0.119890,0.131139
periodic_bayes_update,payload_shift_pick,actuator_model_break,sparse_feedback,3,72,0.416667,0.304017,0.362237,0.305191,0.270688,0.134558,0.128176,0.130485
periodic_bayes_update,payload_shift_pick,actuator_model_break,sparse_feedback,4,72,0.305556,0.307910,0.368357,0.325893,0.280812,0.128743,0.126110,0.133928
periodic_bayes_update,payload_shift_pick,actuator_model_break,sparse_feedback,5,72,0.500000,0.315697,0.362682,0.308292,0.296517,0.129257,0.121224,0.127578
periodic_bayes_update,payload_shift_pick,actuator_model_break,sparse_feedback,6,72,0.361111,0.297709,0.364347,0.310070,0.287296,0.137089,0.126095,0.134554
periodic_bayes_update,payload_shift_pick,actuator_model_break,long_horizon_recovery,0,72,0.458333,0.285681,0.338469,0.330182,0.324721,0.129460,0.123070,0.127845
periodic_bayes_update,payload_shift_pick,actuator_model_break,long_horizon_recovery,1,72,0.361111,0.291264,0.338106,0.350158,0.293939,0.127602,0.122523,0.118889
periodic_bayes_update,payload_shift_pick,actuator_model_break,long_horizon_recovery,2,72,0.402778,0.276299,0.342946,0.351035,0.283859,0.130279,0.118747,0.121967
periodic_bayes_update,payload_shift_pick,actuator_model_break,long_horizon_recovery,3,72,0.444444,0.280650,0.341301,0.332456,0.309152,0.130262,0.131958,0.121965
periodic_bayes_update,payload_shift_pick,actuator_model_break,long_horizon_recovery,4,72,0.361111,0.288564,0.337398,0.327371,0.310419,0.125808,0.116610,0.121988
periodic_bayes_update,payload_shift_pick,actuator_model_break,long_horizon_recovery,5,72,0.444444,0.280074,0.338133,0.337752,0.316900,0.131048,0.123739,0.126643
periodic_bayes_update,payload_shift_pick,actuator_model_break,long_horizon_recovery,6,72,0.388889,0.286554,0.343276,0.332741,0.301617,0.128472,0.126963,0.123472
periodic_bayes_update,payload_shift_pick,actuator_model_break,combined_stress,0,72,0.444444,0.305074,0.369644,0.322810,0.286422,0.137993,0.130359,0.130542
periodic_bayes_update,payload_shift_pick,actuator_model_break,combined_stress,1,72,0.430556,0.300809,0.380911,0.316389,0.280536,0.134975,0.122709,0.130352
periodic_bayes_update,payload_shift_pick,actuator_model_break,combined_stress,2,72,0.416667,0.293059,0.375087,0.318143,0.274736,0.140217,0.128865,0.131641
periodic_bayes_update,payload_shift_pick,actuator_model_break,combined_stress,3,72,0.319444,0.312598,0.362321,0.325934,0.294109,0.134762,0.131481,0.129056
periodic_bayes_update,payload_shift_pick,actuator_model_break,combined_stress,4,72,0.444444,0.313137,0.371763,0.309287,0.293207,0.132661,0.134088,0.132192
periodic_bayes_update,payload_shift_pick,actuator_model_break,combined_stress,5,72,0.472222,0.296475,0.373535,0.312675,0.289771,0.135595,0.136790,0.127119
periodic_bayes_update,payload_shift_pick,actuator_model_break,combined_stress,6,72,0.416667,0.312668,0.368187,0.320321,0.284969,0.131698,0.133851,0.131318
periodic_bayes_update,payload_shift_pick,environment_change_intervention,in_distribution,0,72,0.486111,0.265659,0.330155,0.359749,0.333000,0.128602,0.116119,0.123454
periodic_bayes_update,payload_shift_pick,environment_change_intervention,in_distribution,1,72,0.527778,0.259829,0.327332,0.345745,0.338079,0.125149,0.118024,0.117101
periodic_bayes_update,payload_shift_pick,environment_change_intervention,in_distribution,2,72,0.527778,0.267327,0.324767,0.328111,0.339410,0.123420,0.122293,0.117761
periodic_bayes_update,payload_shift_pick,environment_change_intervention,in_distribution,3,72,0.583333,0.262754,0.321668,0.352455,0.335426,0.124452,0.116282,0.118549
periodic_bayes_update,payload_shift_pick,environment_change_intervention,in_distribution,4,72,0.583333,0.270160,0.318082,0.342905,0.337093,0.128266,0.118652,0.118536
periodic_bayes_update,payload_shift_pick,environment_change_intervention,in_distribution,5,72,0.555556,0.271758,0.326492,0.342688,0.335116,0.124433,0.115046,0.116115
periodic_bayes_update,payload_shift_pick,environment_change_intervention,in_distribution,6,72,0.555556,0.264885,0.319257,0.363519,0.317276,0.124823,0.119809,0.113768
periodic_bayes_update,payload_shift_pick,environment_change_intervention,new_operator_interventions,0,72,0.472222,0.296301,0.347505,0.315247,0.314736,0.135487,0.130222,0.131043
periodic_bayes_update,payload_shift_pick,environment_change_intervention,new_operator_interventions,1,72,0.388889,0.296735,0.359093,0.317834,0.312467,0.130098,0.119608,0.127204
periodic_bayes_update,payload_shift_pick,environment_change_intervention,new_operator_interventions,2,72,0.472222,0.298223,0.351993,0.331520,0.289119,0.130351,0.127265,0.125144
periodic_bayes_update,payload_shift_pick,environment_change_intervention,new_operator_interventions,3,72,0.388889,0.292613,0.343731,0.340876,0.328907,0.135612,0.124584,0.126560
periodic_bayes_update,payload_shift_pick,environment_change_intervention,new_operator_interventions,4,72,0.458333,0.284780,0.345727,0.334495,0.316899,0.126877,0.124913,0.121966
periodic_bayes_update,payload_shift_pick,environment_change_intervention,new_operator_interventions,5,72,0.458333,0.295852,0.352548,0.331341,0.320117,0.134677,0.123076,0.133829
periodic_bayes_update,payload_shift_pick,environment_change_intervention,new_operator_interventions,6,72,0.444444,0.291674,0.338476,0.331624,0.292943,0.133466,0.131208,0.129525
periodic_bayes_update,payload_shift_pick,environment_change_intervention,sparse_feedback,0,72,0.375000,0.307914,0.374009,0.307536,0.309859,0.142191,0.135634,0.134304
periodic_bayes_update,payload_shift_pick,environment_change_intervention,sparse_feedback,1,72,0.416667,0.311769,0.365397,0.310586,0.282519,0.130207,0.131889,0.128786
periodic_bayes_update,payload_shift_pick,environment_change_intervention,sparse_feedback,2,72,0.402778,0.314365,0.372608,0.306441,0.266149,0.138518,0.128969,0.132112
periodic_bayes_update,payload_shift_pick,environment_change_intervention,sparse_feedback,3,72,0.486111,0.308455,0.377859,0.303704,0.283224,0.136592,0.130422,0.129974
periodic_bayes_update,payload_shift_pick,environment_change_intervention,sparse_feedback,4,72,0.430556,0.311567,0.362283,0.322371,0.277608,0.137561,0.130172,0.130708
periodic_bayes_update,payload_shift_pick,environment_change_intervention,sparse_feedback,5,72,0.416667,0.304577,0.376932,0.307462,0.293595,0.136537,0.131002,0.135060
periodic_bayes_update,payload_shift_pick,environment_change_intervention,sparse_feedback,6,72,0.430556,0.305740,0.378879,0.318626,0.279571,0.134930,0.128992,0.136857
periodic_bayes_update,payload_shift_pick,environment_change_intervention,long_horizon_recovery,0,72,0.430556,0.277053,0.352949,0.348774,0.318849,0.131976,0.123246,0.127472
periodic_bayes_update,payload_shift_pick,environment_change_intervention,long_horizon_recovery,1,72,0.402778,0.292081,0.352209,0.350937,0.310581,0.130403,0.120641,0.124382
periodic_bayes_update,payload_shift_pick,environment_change_intervention,long_horizon_recovery,2,72,0.375000,0.286219,0.340164,0.333706,0.307464,0.126744,0.117206,0.132758
periodic_bayes_update,payload_shift_pick,environment_change_intervention,long_horizon_recovery,3,72,0.416667,0.291041,0.343987,0.322343,0.284720,0.127050,0.119259,0.120479
periodic_bayes_update,payload_shift_pick,environment_change_intervention,long_horizon_recovery,4,72,0.527778,0.293682,0.346226,0.338835,0.299710,0.135599,0.127326,0.117175
periodic_bayes_update,payload_shift_pick,environment_change_intervention,long_horizon_recovery,5,72,0.444444,0.291036,0.335492,0.334862,0.294282,0.128051,0.115171,0.127585
